d w z q
846 428 2 2
846 1156 2 2
846 101 2 2
846 303 2 2
846 2060 2 2
846 2060 2 2
846 2060 2 2
846 2060 2 2
847 220 2 2
847 866 2 2
847 662 2 2
847 3603 1 1
847 2478 2 2
847 101 2 2
847 2060 2 2
847 2060 2 2
848 876 6 6
848 3058 2 2
848 3434 2 2
848 2060 2 2
848 2060 2 2
848 2060 2 2
848 3151 2 2
848 2603 2 2
849 191 2 2
849 414 2 2
849 3200 2 2
849 3200 2 2
849 2060 2 2
849 2060 2 2
849 2060 2 2
849 2374 1 1
850 3619 1 1
850 1047 2 2
850 191 2 2
850 659 2 2
850 695 2 2
850 2060 2 2
850 2060 2 2
850 2060 2 2
850 2060 2 2
850 2060 2 2
851 220 2 2
851 1295 2 2
851 3200 2 2
851 3200 2 2
851 2060 2 2
851 2060 2 2
851 2060 2 2
851 2060 2 2
851 2060 2 2
851 2060 2 2
851 914 2 2
851 914 2 2
852 3786 2 2
852 1163 2 2
852 2060 2 2
852 2060 2 2
852 2060 2 2
852 2060 2 2
852 3679 5 5
853 220 2 2
853 3057 2 2
853 662 2 2
853 876 2 2
853 3473 2 2
853 3058 2 2
853 2060 2 2
853 2060 2 2
853 2060 2 2
854 1631 2 2
854 2060 2 2
854 2060 2 2
854 2052 2 2
854 2052 2 2
854 2239 2 2
854 1582 2 2
854 3283 2 2
855 866 2 2
855 3067 2 2
855 2829 2 2
855 3603 2 2
855 803 2 2
855 1650 2 2
855 2257 2 2
855 2972 2 2
855 1616 2 2
855 1638 2 2
855 3200 2 2
855 3200 2 2
855 2060 2 2
855 2060 2 2
855 2060 2 2
855 2664 2 2
855 2639 2 2
856 220 2 2
856 220 2 2
856 2361 2 2
856 662 2 2
856 3058 2 2
856 2478 2 2
856 101 2 2
856 359 2 2
856 3200 2 2
856 2060 2 2
856 2060 2 2
857 220 2 2
857 3619 2 2
857 3057 2 2
857 3137 2 2
857 3661 2 2
857 3813 2 2
857 3813 2 2
857 2310 2 2
857 2310 2 2
857 101 2 2
857 3200 2 2
857 2060 2 2
857 2060 2 2
857 2060 2 2
857 2060 2 2
857 1489 2 2
858 191 2 2
858 3057 2 2
858 866 2 2
858 3058 2 2
858 2310 2 2
858 2310 2 2
858 3200 2 2
858 3200 2 2
858 3200 2 2
858 3200 2 2
858 3200 2 2
858 3200 2 2
858 2060 2 2
858 2060 2 2
858 2060 2 2
858 2060 2 2
858 2060 2 2
858 2060 2 2
858 2060 2 2
858 2060 2 2
858 2060 2 2
859 662 2 2
859 3200 2 2
859 2060 2 2
859 2060 2 2
859 2060 2 2
859 2810 2 2
860 191 2 2
860 662 2 2
860 303 2 2
860 2060 2 2
860 2060 2 2
860 2060 2 2
860 120 2 2
860 874 9 8
860 2196 2 2
860 2196 2 2
861 2677 2 2
861 2565 2 2
861 1395 2 2
861 995 2 2
861 2913 2 2
861 3200 2 2
861 2060 2 2
861 2052 2 2
861 1573 2 2
862 191 2 2
862 662 2 2
862 3653 2 2
862 2060 2 2
862 2060 2 2
862 2839 2 2
862 346 1 1
862 3207 2 2
863 3757 10 8
863 3757 10 8
863 3755 10 8
863 1150 10 8
863 3777 10 8
863 3200 2 2
863 2060 2 2
863 2060 2 2
863 2060 2 2
863 2060 2 2
863 3797 10 8
864 786 2 2
864 2763 3 3
864 2498 2 2
864 985 5 5
864 985 2 2
864 2060 2 2
864 2060 2 2
864 2060 2 2
864 2060 2 2
864 1108 2 2
865 220 2 2
865 3473 2 2
865 2478 2 2
865 3200 2 2
865 3200 2 2
865 2060 2 2
865 2060 2 2
866 1168 2 2
866 3267 2 2
866 3155 2 2
866 3813 2 2
866 3813 2 2
866 895 2 2
866 985 2 2
866 979 2 2
866 615 2 2
866 2310 2 2
866 2310 2 2
866 3200 2 2
866 2060 2 2
866 2060 2 2
866 2060 2 2
867 3057 2 2
867 3057 2 2
867 1395 2 2
867 2913 2 2
867 2913 2 2
867 2310 2 2
867 3300 2 2
867 2060 2 2
867 2060 2 2
867 2060 2 2
867 2060 2 2
867 1684 2 2
867 1684 2 2
867 3521 2 2
867 3521 2 2
868 191 2 2
868 191 2 2
868 3057 2 2
868 3058 2 2
868 2310 2 2
868 3200 2 2
868 2060 2 2
868 2060 2 2
868 2060 2 2
868 2060 2 2
868 2060 2 2
869 3057 2 2
869 3057 2 2
869 1295 2 2
869 1156 4 4
869 3777 1 1
869 3200 2 2
869 3200 2 2
869 3200 2 2
869 3200 2 2
869 2060 2 2
869 2060 2 2
870 266 2 2
870 1300 2 2
870 2631 2 2
870 2631 2 2
870 2013 2 2
870 3058 2 2
870 2310 2 2
870 2060 2 2
870 2060 2 2
870 2060 2 2
871 220 2 2
871 3057 2 2
871 662 2 2
871 3200 2 2
871 2060 2 2
871 2060 2 2
871 2060 2 2
871 2060 2 2
872 1751 2 2
872 1751 2 2
872 3112 8 8
872 3112 8 8
872 2310 2 2
872 2310 2 2
872 2060 2 2
872 2060 2 2
872 2060 2 2
872 2060 2 2
872 2060 2 2
873 2292 8 8
873 3478 8 8
873 3478 8 8
873 1706 8 8
873 1706 8 8
873 531 8 8
873 838 8 8
873 838 8 8
874 131 2 2
874 3757 10 8
874 3757 10 8
874 3755 10 8
874 1150 10 8
874 3478 8 8
874 3478 8 8
874 3478 8 8
874 3478 8 8
874 2741 8 8
874 1325 8 8
874 397 2 2
874 838 8 8
874 838 8 8
874 838 8 8
874 838 8 8
874 35 8 8
875 2361 5 5
875 2361 8 8
875 2923 1 1
875 2923 8 8
875 1751 5 5
875 2174 8 8
875 3724 1 1
875 2618 8 8
875 3478 8 8
875 3478 8 8
875 838 8 8
875 838 8 8
876 217 0 0
876 2361 0 0
876 2825 0 0
876 3478 8 8
876 838 8 8
876 35 8 8
877 2361 8 8
877 1300 8 8
877 2618 8 8
877 3661 8 8
877 781 8 8
877 3478 8 8
877 3478 8 8
877 3478 8 8
877 359 8 8
877 3281 8 8
877 225 8 8
877 225 8 8
877 225 8 8
877 2614 8 8
877 2182 8 8
877 681 8 8
877 838 8 8
877 838 8 8
877 838 8 8
877 2108 8 8
878 2361 5 5
878 2361 8 8
878 2618 8 8
878 2618 8 8
878 3478 8 8
878 3478 8 8
878 3478 8 8
878 359 8 8
878 359 8 8
878 1328 8 8
878 1328 8 8
878 3510 8 8
878 3510 8 8
878 838 8 8
878 838 8 8
878 838 8 8
878 35 8 8
879 2361 8 8
879 2007 8 8
879 1704 8 8
879 2292 8 8
879 3206 8 8
879 2835 8 8
879 1464 1 1
879 3478 8 8
879 630 8 8
879 359 8 8
879 1325 8 8
879 1328 8 8
879 1585 8 8
879 838 8 8
879 3052 8 8
880 2361 8 8
880 2292 8 8
880 2292 8 8
880 2292 8 8
880 2292 8 8
880 2599 8 8
880 3813 8 8
880 3813 8 8
880 3813 8 8
880 3478 8 8
880 3478 8 8
880 1328 8 8
880 283 8 8
880 838 8 8
880 838 8 8
881 2361 8 8
881 2361 8 8
881 2618 8 8
881 3661 8 8
881 3478 8 8
881 3478 8 8
881 1510 8 8
881 2614 8 8
881 838 8 8
882 2361 7 7
882 2361 7 7
882 3603 7 7
882 3490 7 7
882 3490 7 7
882 763 7 7
882 2353 8 8
882 3478 8 8
882 3478 8 8
882 3478 8 8
882 838 8 8
882 838 8 8
882 838 8 8
883 3478 8 8
883 3478 8 8
883 3478 8 8
883 530 8 8
883 530 8 8
883 838 8 8
883 838 8 8
883 838 8 8
883 613 8 8
884 825 8 8
884 825 8 8
884 2599 8 8
884 2599 8 8
884 2305 8 8
884 2305 8 8
884 3478 8 8
884 3478 8 8
884 359 6 6
884 359 8 8
884 1437 8 8
884 1437 8 8
884 2185 8 8
884 283 8 8
884 283 8 8
884 838 8 8
884 838 8 8
885 1704 8 8
885 2883 8 8
885 3478 8 8
885 3478 8 8
885 3478 8 8
885 838 8 8
885 838 8 8
885 838 8 8
886 3270 8 8
886 1289 8 8
886 2638 8 8
886 1425 8 8
886 3478 8 8
886 3478 8 8
886 3478 8 8
886 632 8 8
886 1059 8 8
886 838 8 8
886 838 8 8
886 838 8 8
886 1596 8 8
887 217 8 8
887 3270 8 8
887 1966 0 0
887 2444 8 8
887 3478 8 8
887 838 8 8
887 838 8 8
887 3335 8 8
887 370 9 8
887 588 9 8
887 588 9 8
887 2887 9 8
887 2240 0 0
888 2174 8 8
888 2444 8 8
888 2444 8 8
888 1801 1 1
888 1863 1 1
888 3434 8 8
888 3478 8 8
888 3478 8 8
888 838 8 8
888 838 8 8
888 3052 8 8
888 2178 8 8
888 3538 7 7
888 1252 1 1
888 1403 8 8
889 1751 0 0
889 2748 8 8
889 2509 8 8
889 2532 8 8
889 1870 8 8
889 3478 8 8
889 1284 8 8
889 2600 8 8
889 1328 8 8
889 838 8 8
889 35 8 8
890 1322 8 8
890 1322 8 8
890 1704 8 8
890 3270 8 8
890 1662 8 8
890 1662 8 8
890 3206 8 8
890 3478 8 8
890 3478 8 8
890 1920 8 8
890 3707 8 8
890 838 8 8
890 838 8 8
890 2458 8 8
890 2458 8 8
891 2361 8 8
891 2361 8 8
891 2748 8 8
891 2748 8 8
891 2618 8 8
891 2618 8 8
891 3478 8 8
891 3478 8 8
891 3478 8 8
891 1510 8 8
891 1510 8 8
891 838 8 8
891 838 8 8
891 838 8 8
892 3786 8 8
892 2292 8 8
892 2882 8 8
892 1998 8 8
892 3478 8 8
892 3478 8 8
892 3387 8 8
892 36 8 8
892 3707 8 8
892 2052 8 8
892 838 8 8
892 838 8 8
892 2458 8 8
893 378 8 8
893 3478 8 8
893 3478 8 8
893 2052 8 8
893 838 8 8
893 838 8 8
893 3544 8 8
894 1300 8 8
894 3786 8 8
894 2292 8 8
894 3270 8 8
894 2565 8 8
894 353 8 8
894 1040 8 8
894 3478 8 8
894 3478 8 8
894 1325 8 8
894 838 8 8
894 838 8 8
895 2361 6 6
895 2361 8 8
895 3478 8 8
895 3478 8 8
895 838 8 8
895 838 8 8
895 3416 8 8
895 3416 8 8
895 2229 6 6
895 255 6 6
895 1482 6 6
895 595 6 6
896 2453 0 0
896 2444 8 8
896 1183 8 8
896 1183 8 8
896 127 8 8
896 3478 8 8
896 3478 8 8
896 838 8 8
896 838 8 8
896 595 6 6
897 2538 8 8
897 1377 8 8
897 1377 8 8
897 2013 1 1
897 3478 8 8
897 3478 8 8
897 530 8 8
897 530 8 8
897 838 8 8
897 838 8 8
897 838 8 8
898 1168 2 2
898 1168 2 2
898 2361 6 6
898 2361 2 2
898 2292 8 8
898 3270 8 8
898 1516 6 6
898 2087 2 2
898 3478 8 8
898 3478 8 8
898 322 2 2
898 322 2 2
898 3292 6 6
898 838 8 8
898 838 8 8
898 1482 6 6
898 302 2 2
898 1481 6 6
899 2361 7 7
899 499 8 8
899 2618 8 8
899 3661 7 7
899 2599 8 8
899 3478 8 8
899 3478 8 8
899 3478 8 8
899 530 8 8
899 368 7 7
899 838 8 8
899 838 8 8
899 35 8 8
899 3376 3 3
899 254 7 7
899 2838 7 7
900 1963 8 8
900 3132 8 8
900 2353 8 8
900 3478 8 8
900 3478 8 8
900 3478 8 8
900 9 8 8
900 838 8 8
900 838 8 8
900 838 8 8
900 2458 8 8
900 2458 8 8
900 2458 8 8
900 2458 8 8
900 820 8 8
901 217 0 0
901 3786 8 8
901 1629 8 8
901 803 6 6
901 3467 8 8
901 3467 8 8
901 3478 8 8
901 838 8 8
901 1482 8 8
902 3092 0 0
902 3069 8 8
902 2292 8 8
902 2292 8 8
902 2716 8 8
902 1072 8 8
902 1072 8 8
902 3661 8 8
902 3661 8 8
902 3478 8 8
902 3478 8 8
902 993 0 0
902 3593 8 8
902 838 8 8
902 838 8 8
902 3119 8 8
903 1107 3 3
903 2007 3 3
903 472 3 3
903 1631 3 3
903 1631 3 3
903 2946 8 8
903 1395 2 2
903 1806 2 2
903 1560 2 2
903 1560 2 2
903 1560 2 2
903 1560 2 2
904 721 1 1
904 3057 1 1
904 2638 7 7
904 2638 2 2
904 2023 2 2
904 2023 7 7
904 3821 8 8
904 3821 8 8
904 3821 8 8
904 3715 8 8
904 3715 7 7
904 1560 2 2
904 1560 2 2
905 217 10 8
905 217 2 2
905 2007 2 2
905 2923 2 2
905 3757 10 8
905 3757 10 8
905 3757 10 8
905 3755 10 8
905 1150 10 8
905 1622 10 8
905 1282 2 2
905 1560 2 2
905 1560 2 2
905 1560 2 2
906 1966 4 4
906 1780 4 4
906 1998 2 2
906 1883 4 4
906 1977 4 4
906 1560 2 2
906 1021 2 2
906 527 4 4
907 2742 4 4
907 3786 2 2
907 3786 2 2
907 2946 2 2
907 3661 2 2
907 3661 2 2
907 1806 2 2
907 2070 2 2
907 2070 2 2
907 1985 2 2
907 1985 2 2
907 3378 2 2
907 3378 2 2
907 1282 2 2
907 1560 2 2
907 1560 2 2
907 1560 2 2
907 1560 2 2
907 1455 4 4
908 2738 4 4
908 453 4 4
908 1780 4 4
908 3206 2 2
908 2023 4 4
908 3138 4 4
908 3318 2 2
908 2858 2 2
908 2310 2 2
908 2310 2 2
908 18 4 4
908 2311 4 4
908 2311 4 4
908 1560 2 2
908 1560 2 2
908 1455 4 4
908 1455 4 4
908 1186 4 4
908 883 4 4
909 1047 1 1
909 2007 2 2
909 1295 2 2
909 2444 2 2
909 1747 2 2
909 1985 2 2
909 1985 1 1
909 3378 2 2
909 3378 2 2
909 1486 1 1
909 2972 2 2
909 3200 2 2
909 2060 2 2
909 1560 2 2
909 1560 2 2
909 1560 2 2
909 1560 2 2
909 1560 2 2
909 3667 2 2
910 3092 0 0
910 856 4 4
910 2716 4 4
910 1111 4 4
910 1111 4 4
910 1111 6 6
910 514 4 4
910 1573 4 4
910 3119 4 4
910 1560 4 4
910 1560 4 4
910 1560 0 0
910 134 4 4
910 134 4 4
910 134 4 4
911 191 2 2
911 191 2 2
911 3057 2 2
911 716 2 2
911 3208 2 2
911 2732 2 2
911 1156 4 4
911 1985 2 2
911 3378 2 2
911 3378 2 2
911 3378 2 2
911 3378 2 2
911 3378 2 2
911 3378 2 2
911 3378 2 2
911 3378 2 2
911 3378 2 2
911 1560 2 2
911 1560 2 2
911 1560 2 2
911 1560 2 2
911 1560 2 2
911 1560 2 2
911 316 2 2
911 316 2 2
912 2007 2 2
912 3123 2 2
912 3123 2 2
912 985 2 2
912 813 2 2
912 1985 2 2
912 1985 2 2
912 3378 2 2
912 3378 2 2
912 1560 2 2
912 1560 2 2
912 1560 2 2
913 2923 2 2
913 537 2 2
913 537 2 2
913 1103 2 2
913 3139 2 2
913 1560 2 2
913 1560 2 2
913 1560 2 2
913 325 2 2
913 1797 2 2
913 3085 2 2
914 3619 2 2
914 3057 2 2
914 1725 2 2
914 1395 2 2
914 1395 2 2
914 1970 2 2
914 2353 2 2
914 2353 2 2
914 2052 2 2
914 1560 2 2
914 1560 2 2
914 1560 2 2
914 2037 2 2
915 758 2 2
915 191 2 2
915 1751 2 2
915 3378 2 2
915 2087 2 2
915 2850 1 1
915 2310 2 2
915 2441 2 2
915 1560 2 2
915 1560 2 2
915 1560 2 2
915 3618 1 1
915 2364 1 1
916 3734 2 2
916 2361 2 2
916 1751 5 5
916 3208 2 2
916 2004 2 2
916 3525 2 2
916 580 5 5
916 29 2 2
916 29 2 2
916 29 2 2
916 1560 2 2
916 1560 2 2
916 1560 2 2
916 1560 2 2
916 1122 4 4
917 1780 4 4
917 3423 6 6
917 2103 4 4
917 3589 6 6
917 1486 4 4
917 1486 4 4
917 2311 4 4
917 1560 4 4
918 453 4 4
918 2716 4 4
918 1111 6 6
918 1419 4 4
918 1486 4 4
918 1549 4 4
918 3312 4 4
918 29 4 4
918 29 4 4
918 1560 4 4
918 1560 4 4
918 1560 4 4
918 1560 4 4
918 1560 4 4
918 1122 4 4
918 1122 4 4
918 2616 4 4
919 3734 2 2
919 1631 2 2
919 1631 2 2
919 2509 6 6
919 2509 2 2
919 1560 2 2
919 1560 2 2
919 1560 2 2
919 616 2 2
919 616 2 2
919 616 2 2
920 213 2 2
920 915 2 2
920 2705 2 2
920 1985 2 2
920 1597 2 2
920 2253 2 2
920 2972 2 2
920 1560 2 2
920 1560 2 2
920 1560 2 2
920 146 2 2
920 2943 2 2
921 3757 10 8
921 3757 10 8
921 3755 10 8
921 1150 10 8
921 1123 4 4
921 3312 4 4
921 778 10 8
921 1560 4 4
921 1560 4 4
921 1560 10 8
921 1560 4 4
921 1122 4 4
921 1122 4 4
921 1122 4 4
922 3312 4 4
922 3312 4 4
922 2310 2 2
922 29 4 4
922 29 4 4
922 1560 4 4
922 1560 4 4
922 1560 4 4
922 1560 4 4
922 1122 4 4
922 1670 4 4
922 2604 4 4
922 240 4 4
922 1547 4 4
922 1579 4 4
922 3287 4 4
923 220 2 2
923 217 2 2
923 2444 2 2
923 2946 4 4
923 3322 2 2
923 3206 2 2
923 3011 2 2
923 1806 2 2
923 813 2 2
923 2070 2 2
923 1985 2 2
923 2508 4 4
923 29 2 2
923 1560 2 2
923 1560 2 2
923 1560 2 2
923 1186 4 4
923 1122 4 4
923 1122 4 4
923 2640 10 8
924 2361 2 2
924 2923 2 2
924 3155 2 2
924 1622 2 2
924 985 2 2
924 1806 2 2
924 1169 2 2
924 2365 2 2
924 1560 2 2
924 1560 2 2
924 1560 2 2
924 1560 2 2
924 567 2 2
925 2742 4 4
925 428 4 4
925 1111 4 4
925 1111 4 4
925 1111 4 4
925 1549 4 4
925 3072 4 4
925 3119 4 4
925 1560 4 4
925 1560 4 4
925 1560 4 4
925 134 4 4
925 134 4 4
925 134 4 4
926 388 7 7
926 3312 4 4
926 1560 4 4
926 1560 4 4
926 134 4 4
927 2007 2 2
927 695 2 2
927 695 2 2
927 1395 2 2
927 3511 2 2
927 1985 2 2
927 1985 2 2
927 3378 2 2
927 2310 2 2
927 3680 2 2
927 1560 2 2
927 1560 2 2
927 1560 2 2
927 1560 2 2
927 1186 4 4
927 1076 2 2
928 2007 3 3
928 3057 2 2
928 662 2 2
928 3155 3 3
928 1554 2 2
928 1156 4 4
928 537 2 2
928 537 2 2
928 3378 2 2
928 3378 2 2
928 3378 2 2
928 683 4 4
928 3200 2 2
928 2441 2 2
928 1560 2 2
928 1560 2 2
929 1107 3 3
929 2444 1 1
929 1395 1 1
929 2509 3 3
929 1001 2 2
929 1985 2 2
929 3378 2 2
929 316 2 2
929 656 3 3
930 2972 2 2
930 1309 2 2
930 1560 2 2
931 2361 2 2
931 2007 2 2
931 3208 1 1
931 16 1 1
931 2756 1 1
931 3210 1 1
931 1560 2 2
931 1560 2 2
931 1560 2 2
931 3570 2 2
932 3040 3 3
932 2254 4 4
932 3757 10 8
932 3757 10 8
932 3755 10 8
932 1150 10 8
932 2422 10 8
932 3041 10 8
932 2136 10 8
932 1672 10 8
932 1672 10 8
932 1672 10 8
932 1672 10 8
932 311 4 4
933 2915 3 3
933 3319 3 3
933 3319 3 3
933 938 3 3
933 1672 10 8
933 1672 10 8
933 1672 10 8
933 1250 3 3
933 1387 10 8
934 158 10 8
934 2145 10 8
934 3798 10 8
934 1672 10 8
934 1672 10 8
934 1243 10 8
935 393 10 8
935 2736 10 8
935 3317 3 3
935 1985 3 3
935 1390 10 8
935 2549 10 8
935 2374 3 3
935 1672 10 8
935 1672 10 8
935 1570 10 8
935 3160 3 3
936 3036 3 3
936 1891 3 3
936 2520 10 8
936 1682 10 8
936 1395 5 5
936 2167 5 5
936 2167 5 5
936 2785 3 3
936 1672 10 8
936 1672 10 8
936 2171 5 5
936 364 5 5
936 3443 10 8
937 1961 0 0
937 1961 0 0
937 3040 3 3
937 3040 3 3
937 3040 3 3
937 2198 3 3
937 3445 10 8
937 3445 10 8
937 3445 10 8
937 1672 10 8
937 1672 10 8
938 723 1 1
938 560 10 8
938 3280 10 8
938 3280 10 8
938 3280 10 8
938 2385 10 8
938 3432 10 8
938 3432 10 8
938 3432 10 8
938 1672 10 8
938 1672 10 8
938 1672 10 8
938 3274 10 8
938 3274 10 8
938 3391 10 8
938 2394 10 8
939 170 1 1
939 3734 1 1
939 3619 1 1
939 3619 1 1
939 3619 1 1
939 937 1 1
939 875 1 1
939 2736 1 1
939 1598 1 1
939 3430 1 1
939 3430 1 1
939 3430 1 1
939 3430 1 1
939 3315 1 1
939 400 1 1
939 3432 1 1
939 1672 10 8
939 1672 10 8
939 1672 10 8
939 332 10 8
939 1749 10 8
940 1961 0 0
940 3040 3 3
940 3319 3 3
940 2035 10 8
940 1672 10 8
940 834 6 6
941 1682 10 8
941 1229 0 0
941 2705 0 0
941 896 0 0
941 1672 10 8
941 1672 10 8
941 1672 10 8
941 2843 10 8
941 1273 10 8
941 955 10 8
942 1682 3 3
942 1229 0 0
942 680 10 8
942 896 5 5
942 2678 8 8
942 3445 10 8
942 3325 10 8
942 1672 10 8
942 1672 10 8
942 2843 10 8
942 2844 8 8
943 1958 10 8
943 3757 10 8
943 3757 10 8
943 3755 10 8
943 1150 10 8
943 1197 10 8
943 2603 10 8
943 1672 10 8
943 1672 10 8
943 1672 10 8
943 1672 10 8
943 1838 10 8
943 2369 10 8
944 3215 3 3
944 2659 6 6
944 378 10 8
944 1847 6 6
944 1672 10 8
944 1672 10 8
944 3234 3 3
944 241 3 3
945 3487 3 3
945 2916 3 3
945 344 3 3
945 1672 10 8
945 1672 10 8
945 1672 10 8
945 2316 3 3
945 1925 10 8
945 3320 10 8
946 3036 3 3
946 2659 6 6
946 377 3 3
946 2520 10 8
946 2520 3 3
946 875 10 8
946 378 10 8
946 2946 3 3
946 3067 3 3
946 1001 10 8
946 2789 3 3
946 1672 10 8
946 1672 10 8
946 1672 10 8
946 2455 10 8
947 266 10 8
947 274 1 1
947 2509 10 8
947 2509 1 1
947 1131 1 1
947 1131 10 8
947 624 1 1
947 2290 1 1
947 2863 1 1
948 3267 10 8
948 393 10 8
948 2444 10 8
948 1724 8 8
948 1191 10 8
948 3430 10 8
948 3430 10 8
948 3432 10 8
948 3432 10 8
948 1672 10 8
948 1672 10 8
948 1391 10 8
949 1891 3 3
949 662 10 8
949 2167 5 5
949 547 3 3
949 355 10 8
949 1131 10 8
949 1672 10 8
950 2254 4 4
950 1544 10 8
950 1197 10 8
950 1672 10 8
950 1672 10 8
950 775 10 8
950 775 10 8
950 3494 10 8
950 1140 10 8
951 2167 5 5
951 2619 1 1
951 1672 10 8
952 266 10 8
952 1699 10 8
952 1672 10 8
952 1672 10 8
952 1672 10 8
952 1672 10 8
953 3594 3 3
953 2915 3 3
953 2444 3 3
953 2444 3 3
953 1970 0 0
953 3580 10 8
953 199 3 3
953 2259 3 3
953 614 3 3
953 1809 3 3
953 1672 10 8
953 1672 10 8
953 3554 0 0
953 3641 10 8
953 3641 10 8
953 3641 10 8
953 2391 3 3
954 2335 3 3
954 2915 3 3
954 3432 10 8
954 1672 10 8
954 1672 10 8
954 1672 10 8
954 1672 10 8
954 1672 10 8
954 1672 10 8
955 217 10 8
955 217 10 8
955 1751 5 5
955 1150 10 8
955 1150 10 8
955 1150 10 8
955 1150 10 8
955 3432 10 8
955 1672 10 8
955 1672 10 8
955 1672 10 8
955 1672 10 8
955 1672 10 8
955 1672 10 8
955 1672 10 8
955 1672 10 8
956 2007 10 8
956 31 10 8
956 1896 10 8
956 1896 10 8
956 3133 10 8
956 3133 10 8
956 33 10 8
956 35 10 8
956 1672 10 8
956 1672 10 8
957 1917 10 8
957 1917 10 8
957 2356 1 1
957 2475 3 3
957 695 8 8
957 2689 10 8
957 290 10 8
957 1672 10 8
957 1672 10 8
957 1672 10 8
957 239 10 8
958 2915 3 3
958 2915 3 3
958 2882 10 8
958 44 10 8
958 2821 1 1
958 692 10 8
958 1672 10 8
958 1672 10 8
959 217 10 8
959 2565 10 8
959 2444 3 3
959 2444 3 3
959 3799 3 3
959 2882 10 8
959 1001 3 3
959 3434 10 8
959 1672 10 8
959 1672 10 8
959 2779 3 3
960 1512 5 5
960 2756 5 5
960 2756 1 1
960 10 10 8
960 2937 10 8
960 625 1 1
960 625 5 5
960 637 5 5
960 341 5 5
960 2013 10 8
960 2819 5 5
960 1672 10 8
960 1672 10 8
960 2343 5 5
960 2382 5 5
960 2378 5 5
960 1174 5 5
960 1298 5 5
960 2790 5 5
960 1044 5 5
960 3567 5 5
960 2131 5 5
960 2131 7 7
960 102 5 5
960 3530 5 5
961 2825 0 0
961 2825 0 0
961 2825 0 0
961 1920 0 0
961 2824 2 2
961 1672 10 8
961 1672 10 8
961 1672 10 8
962 1891 3 3
962 1891 3 3
962 2657 3 3
962 1104 3 3
962 3326 3 3
962 2914 3 3
962 3584 3 3
962 2105 3 3
962 2105 3 3
962 364 3 3
962 364 3 3
962 1147 3 3
963 1891 3 3
963 1891 3 3
963 3155 3 3
963 1512 3 3
963 876 5 5
963 2343 5 5
963 2382 5 5
963 2378 3 3
963 1174 5 5
964 1891 3 3
964 1891 3 3
964 3734 3 3
964 2915 3 3
964 2915 3 3
964 547 10 8
964 355 3 3
964 2132 3 3
964 2132 3 3
964 3760 3 3
964 364 3 3
964 364 3 3
964 1804 3 3
965 1891 3 3
965 1158 4 4
965 1158 4 4
965 1158 4 4
965 1158 4 4
965 2520 3 3
965 1631 4 4
965 2444 3 3
965 2444 4 4
965 2444 4 4
965 2444 4 4
965 2444 4 4
965 2509 3 3
965 227 3 3
965 2786 3 3
965 364 3 3
965 364 3 3
965 364 3 3
965 364 3 3
966 1891 3 3
966 2783 3 3
966 2817 3 3
966 1775 3 3
966 364 3 3
966 1831 8 8
966 1830 3 3
967 1891 3 3
967 1891 3 3
967 3724 3 3
967 16 3 3
967 2167 5 5
967 2167 5 5
967 2013 3 3
968 1891 3 3
968 1891 3 3
968 1891 3 3
968 1891 3 3
968 1798 3 3
968 1847 3 3
968 1847 3 3
968 3673 3 3
968 3067 3 3
968 1395 3 3
968 692 3 3
968 364 3 3
968 364 3 3
968 1665 3 3
968 1666 3 3
968 1467 3 3
969 131 2 2
969 1891 3 3
969 1891 3 3
969 1891 3 3
969 3186 6 6
969 2007 3 3
969 2007 3 3
969 2923 3 3
969 662 3 3
969 662 3 3
969 2783 3 3
969 2509 3 3
969 364 3 3
969 364 3 3
969 364 3 3
969 574 3 3
970 1891 3 3
970 1891 3 3
970 1891 3 3
970 1158 4 4
970 1158 4 4
970 1158 4 4
970 3186 6 6
970 2007 3 3
970 2915 3 3
970 2915 3 3
970 3724 3 3
970 3269 3 3
970 364 3 3
970 364 3 3
970 364 3 3
970 790 3 3
971 2606 3 3
971 1891 3 3
971 1891 3 3
971 2410 5 5
971 3186 6 6
971 3248 7 7
971 1798 3 3
971 16 0 0
971 16 3 3
971 537 2 2
971 2787 3 3
971 2787 3 3
971 364 3 3
972 1891 3 3
972 1891 3 3
972 16 3 3
972 2947 3 3
972 1728 3 3
972 1726 3 3
972 364 3 3
972 2373 3 3
972 2561 3 3
973 1891 3 3
973 1891 3 3
973 876 3 3
973 1728 2 2
973 364 3 3
973 364 3 3
973 2373 3 3
973 349 3 3
974 1891 3 3
974 1891 3 3
974 1586 5 5
974 498 5 5
974 2915 3 3
974 2520 3 3
974 3410 3 3
974 1725 3 3
974 2783 3 3
974 2904 5 5
974 2257 5 5
974 364 0 0
974 364 3 3
974 2461 3 3
974 2462 3 3
975 170 1 1
975 1891 3 3
975 1891 3 3
975 1158 4 4
975 2737 3 3
975 2520 3 3
975 2520 3 3
975 1704 3 3
975 135 3 3
975 1131 3 3
975 1131 3 3
975 2032 3 3
975 3138 3 3
975 2785 3 3
975 364 3 3
975 364 3 3
975 1750 3 3
975 3331 3 3
976 2092 0 0
976 1891 3 3
976 1891 3 3
976 3040 3 3
976 3319 3 3
976 1751 3 3
976 1631 3 3
976 2509 3 3
976 227 3 3
976 2105 3 3
976 997 3 3
976 997 3 3
976 997 3 3
976 656 3 3
976 656 3 3
976 364 3 3
976 364 3 3
977 1891 3 3
